,Unnamed: 0,id,author_id,text,retweets,permalink,date,formatted_date,favorites,mentions,hashtags,geo,urls,search_hashtags,location,text_clean,tb_sentiment_polarity,tb_sentiment_subjectivity,textBlob_sentiment,vader_compound,vader_pos,vader_neg,vader_neu,V_Sentiment
5792,5792,1.13025e+18,2342590009.0,"Every movement deserves its own cocktail: the “Green New Deal,” a cool drink for a hot planet. At Hill Prince in Washington, DC, bartender Trip shows off the cocktail that he will enter in competition Sunday eve at The Wharf in DC. #GreenNewDeal #climatechange @AOC @sunrisemvmt",0,https://twitter.com/NickySundt/status/1130248651073294336,2019-05-19 23:07:32+00:00,Sun May 19 23:07:32 +0000 2019,1,@AOC @sunrisemvmt,#GreenNewDeal #climatechange,,,#greennewdeal,"California, USA",Every movement deserves its own cocktail the “Green New Deal” a cool drink for a hot planet At Hill Prince in Washington DC bartender Trip shows off the cocktail that he will enter in competition Sunday eve at The Wharf in DC GreenNewDeal climatechange AOC sunrisemvmt,0.22727272727272724,0.6509090909090911,positive,0.3182,0.051,0.0,0.9490000000000001,Positive
5804,5804,1.12868e+18,18981878.0,"Climate change “is the moral, the national security, public health, economic, and environmental issue of our time.” #GreenNewDeal #ClimateChange @AGU_Eos @theAGU @sunrisemvmt @SenMarkey @AOC @SenSanders https://eos.org/articles/green-new-deal-backers-rouse-enthusiastic-crowd",11,https://twitter.com/RandyShowstack/status/1128680468298248192,2019-05-15 15:16:08+00:00,Wed May 15 15:16:08 +0000 2019,30,@AGU_Eos @theAGU @sunrisemvmt @SenMarkey @AOC @SenSanders,#GreenNewDeal #ClimateChange,,https://eos.org/articles/green-new-deal-backers-rouse-enthusiastic-crowd,#greennewdeal,"California, USA",Climate change “is the moral the national security public health economic and environmental issue of our time” GreenNewDeal ClimateChange AGUEos theAGU sunrisemvmt SenMarkey AOC SenSanders newdealbackersrouseenthusiasticcrowd,0.06666666666666668,0.1722222222222222,positive,0.34,0.08800000000000001,0.0,0.912,Positive
5809,5809,1.12848e+18,18981878.0,"Climate change “is the moral, the national security, public health, economic, and environmental issue of our time.” #GreenNewDeal #ClimateChange @AGU_Eos @theAGU @sunrisemvmt @AOC @SenSanders @SenMarkey https://eos.org/articles/green-new-deal-backers-rouse-enthusiastic-crowd",2,https://twitter.com/RandyShowstack/status/1128476827595546624,2019-05-15 01:46:56+00:00,Wed May 15 01:46:56 +0000 2019,2,@AGU_Eos @theAGU @sunrisemvmt @AOC @SenSanders @SenMarkey,#GreenNewDeal #ClimateChange,,https://eos.org/articles/green-new-deal-backers-rouse-enthusiastic-crowd,#greennewdeal,"California, USA",Climate change “is the moral the national security public health economic and environmental issue of our time” GreenNewDeal ClimateChange AGUEos theAGU sunrisemvmt AOC SenSanders SenMarkey newdealbackersrouseenthusiasticcrowd,0.06666666666666668,0.1722222222222222,positive,0.34,0.08800000000000001,0.0,0.912,Positive
5812,5812,1.12838e+18,18981878.0,"Climate change “is the moral, the national security, public health, economic, and environmental issue of our time.” #GreenNewDeal #ActOnClimate #ClimateChange @AGU_Eos @theAGU @sunrisemvmt @AOC @SenSanders @SenMarkey https://eos.org/articles/green-new-deal-backers-rouse-enthusiastic-crowd",3,https://twitter.com/RandyShowstack/status/1128382221096816641,2019-05-14 19:31:00+00:00,Tue May 14 19:31:00 +0000 2019,4,@AGU_Eos @theAGU @sunrisemvmt @AOC @SenSanders @SenMarkey,#GreenNewDeal #ActOnClimate #ClimateChange,,https://eos.org/articles/green-new-deal-backers-rouse-enthusiastic-crowd,#greennewdeal,"California, USA",Climate change “is the moral the national security public health economic and environmental issue of our time” GreenNewDeal ActOnClimate ClimateChange AGUEos theAGU sunrisemvmt AOC SenSanders SenMarkey newdealbackersrouseenthusiasticcrowd,0.06666666666666668,0.1722222222222222,positive,0.34,0.085,0.0,0.915,Positive
5816,5816,1.1283e+18,54239985.0,"The moments that pumped up the crowd @sunrisemvmt's #GreenNewDeal rally, from @AOC's speech to others, weren't the wonky details about making building more efficient. They were the comments about tackling racism/injustice along side #climatechange + jabs at fossil fuel companies",1,https://twitter.com/Zhirji28/status/1128300980481798145,2019-05-14 14:08:11+00:00,Tue May 14 14:08:11 +0000 2019,2,@sunrisemvmt @AOC,#GreenNewDeal #climatechange,,,#greennewdeal,"California, USA",The moments that pumped up the crowd sunrisemvmts GreenNewDeal rally from AOCs speech to others werent the wonky details about making building more efficient They were the comments about tackling racisminjustice along side climatechange  jabs at fossil fuel companies,0.1,0.4,positive,0.4754,0.075,0.0,0.925,Positive
5820,5820,1.12813e+18,33811290.0,"Feeling incredibly lucky to have heard from so many amazing leaders and activists I look up to, including, @alexandrasiera, @VarshPrakash, @BernieSanders, @AOC, &amp; @rgunns. This movement for justice will win because it is powered by the people. #Road2GND #GreenNewDeal ",1,https://twitter.com/va_purcell/status/1128130960506130432,2019-05-14 02:52:35+00:00,Tue May 14 02:52:35 +0000 2019,26,@alexandrasiera @VarshPrakash @BernieSanders @AOC @rgunns,#Road2GND #GreenNewDeal,,,#greennewdeal,"California, USA",Feeling incredibly lucky to have heard from so many amazing leaders and activists I look up to including alexandrasiera VarshPrakash BernieSanders AOC amp rgunns This movement for justice will win because it is powered by the people Road2GND GreenNewDeal ,0.5583333333333333,0.6583333333333333,positive,0.9420000000000001,0.325,0.0,0.675,Positive
5821,5821,1.12812e+18,930763980.0,Feeling so inspired and hopeful(?!?!) for the future after tonight’s @sunrisemvmt event. Being surrounded by my idols (@AOC &amp; @BernieSanders) along with everyday people who share my vision for the future was incredible #GreenNewDeal – at Howard University,0,https://twitter.com/emshum36/status/1128120444979118080,2019-05-14 02:10:48+00:00,Tue May 14 02:10:48 +0000 2019,8,@sunrisemvmt @AOC @BernieSanders,#GreenNewDeal,,,#greennewdeal,"California, USA",Feeling so inspired and hopeful for the future after tonight’s sunrisemvmt event Being surrounded by my idols AOC amp BernieSanders along with everyday people who share my vision for the future was incredible GreenNewDeal – at Howard University,0.175,0.4375,positive,0.8947,0.285,0.0,0.715,Positive
5824,5824,1.12811e+18,17802163.0,"""The turnout for the 2018 midterm primary was 19%... In New York's 14th Congressional District, in that primary, we expanded the electorate by 68%... People will vote if there is something worth voting for. And a #GreenNewDeal is exactly what that is."" -@AOC",1,https://twitter.com/VNL/status/1128114869142786049,2019-05-14 01:48:38+00:00,Tue May 14 01:48:38 +0000 2019,3,@AOC,#GreenNewDeal,,,#greennewdeal,"California, USA",The turnout for the 2018 midterm primary was 19 In New Yorks 14th Congressional District in that primary we expanded the electorate by 68 People will vote if there is something worth voting for And a GreenNewDeal is exactly what that is AOC,0.29727272727272724,0.36090909090909096,positive,0.2263,0.044000000000000004,0.0,0.956,Positive
5825,5825,1.12811e+18,61375313.0,People will vote if there’s something worth voting for. - @AOC @sunrisemvmt #GreenNewDeal – at Howard University - Cramton Auditorium,2,https://twitter.com/charlieyj12/status/1128113483759931392,2019-05-14 01:43:08+00:00,Tue May 14 01:43:08 +0000 2019,7,@AOC @sunrisemvmt,#GreenNewDeal,,,#greennewdeal,"California, USA",People will vote if there’s something worth voting for  AOC sunrisemvmt GreenNewDeal – at Howard University  Cramton Auditorium,0.3,0.1,positive,0.2263,0.106,0.0,0.894,Positive
5829,5829,1.12811e+18,26366836.0,“We will not accept anything less than a solution to save ourselves “- @AOC Pushing back on “middle ground” at #GreenNewDeal rally – at Howard University - Cramton Auditorium,2,https://twitter.com/mbelliott33/status/1128111452047515648,2019-05-14 01:35:04+00:00,Tue May 14 01:35:04 +0000 2019,3,@AOC,#GreenNewDeal,,,#greennewdeal,"California, USA",“We will not accept anything less than a solution to save ourselves “ AOC Pushing back on “middle ground” at GreenNewDeal rally – at Howard University  Cramton Auditorium,-0.05555555555555555,0.022222222222222227,negative,0.4656,0.17800000000000002,0.07400000000000001,0.748,Positive
5868,5868,1.12808e+18,422355017.0,Packed house at Howard for #Road2GND Tour stop! Hundreds of people here ready to hear from @AOC @NaomiAKlein @BernieSanders @jeremiah4dc @rgunns &amp; more about the beautiful world that’s possible if we overthrow Big Oil’s grip on politics &amp; pass a transformative #GreenNewDeal. ,15,https://twitter.com/collinrees/status/1128083538945949703,2019-05-13 23:44:09+00:00,Mon May 13 23:44:09 +0000 2019,31,@AOC @NaomiAKlein @BernieSanders @jeremiah4dc @rgunns,#Road2GND #GreenNewDeal,,,#greennewdeal,"California, USA",Packed house at Howard for Road2GND Tour stop Hundreds of people here ready to hear from AOC NaomiAKlein BernieSanders jeremiah4dc rgunns amp more about the beautiful world that’s possible if we overthrow Big Oil’s grip on politics amp pass a transformative GreenNewDeal ,0.30999999999999994,0.62,positive,0.6666,0.142,0.047,0.8109999999999999,Positive
5872,5872,1.12808e+18,422355017.0,Kicking off final #GreenNewDeal Tour stop at Howard U in DC! The room is packed w/ hundreds ready to hear from @AOC @BernieSanders @NaomiAKlein @sunrisemvmt &amp; more about transforming our economy &amp; our society into one that works for ALL people – not just Big Oil billionaires. – at Howard University - Cramton Auditorium,4,https://twitter.com/collinrees/status/1128081460521521152,2019-05-13 23:35:53+00:00,Mon May 13 23:35:53 +0000 2019,14,@AOC @BernieSanders @NaomiAKlein @sunrisemvmt,#GreenNewDeal,,,#greennewdeal,"California, USA",Kicking off final GreenNewDeal Tour stop at Howard U in DC The room is packed w hundreds ready to hear from AOC BernieSanders NaomiAKlein sunrisemvmt amp more about transforming our economy amp our society into one that works for ALL people – not just Big Oil billionaires – at Howard University  Cramton Auditorium,0.175,0.525,positive,0.0772,0.048,0.043,0.909,Positive
5876,5876,1.12807e+18,428368845.0,".@AnacostiaHigh students are at @HowardU to learn more about climate change, specifically the #GreenNewDeal, from @AOC and @sunrisemvmt! #WhyAna? We’re learning what we can do to help our #Ward8 community.",32,https://twitter.com/mollywmus/status/1128073918311555075,2019-05-13 23:05:55+00:00,Mon May 13 23:05:55 +0000 2019,127,@AnacostiaHigh @HowardU @AOC @sunrisemvmt,#GreenNewDeal #WhyAna #Ward8,,,#greennewdeal,"California, USA",AnacostiaHigh students are at HowardU to learn more about climate change specifically the GreenNewDeal from AOC and sunrisemvmt WhyAna We’re learning what we can do to help our Ward8 community,0.5,0.5,positive,0.4019,0.085,0.0,0.915,Positive
5877,5877,1.12807e+18,3119877934.0,"there’s something like a thousand (& counting) people here for the @sunrisemvmt #GreenNewDeal rally in DC. @AOC , @BernieSanders , @NaomiAKlein &amp; others to speak! @TheRealNews – at Howard University - Cramton Auditorium",9,https://twitter.com/dharnanoor/status/1128072730514001921,2019-05-13 23:01:12+00:00,Mon May 13 23:01:12 +0000 2019,19,@sunrisemvmt @AOC @BernieSanders @NaomiAKlein @TheRealNews,#GreenNewDeal,,,#greennewdeal,"California, USA",there’s something like a thousand  counting people here for the sunrisemvmt GreenNewDeal rally in DC AOC  BernieSanders  NaomiAKlein amp others to speak TheRealNews – at Howard University  Cramton Auditorium,0.0,0.0,positive,0.3612,0.08800000000000001,0.0,0.912,Positive
5879,5879,1.12803e+18,468816706.0,"Beyond pumped for the #GreenNewDeal rally tonight featuring @AOC, @BernieSanders, @NaomiAKlein, @rgunns, and more! Thanks @500wsDC for the invite, and thanks @500womensci for explaining why scientists should support the GND -- check it out ",2,https://twitter.com/JennaJabs/status/1128029885279211521,2019-05-13 20:10:57+00:00,Mon May 13 20:10:57 +0000 2019,7,@AOC @BernieSanders @NaomiAKlein @rgunns @500wsDC @500womensci,#GreenNewDeal,,https://blogs.scientificamerican.com/observations/scientists-must-speak-up-for-the-green-new-deal/,#greennewdeal,"California, USA",Beyond pumped for the GreenNewDeal rally tonight featuring AOC BernieSanders NaomiAKlein rgunns and more Thanks 500wsDC for the invite and thanks 500womensci for explaining why scientists should support the GND  check it out ,0.3,0.3,positive,0.8553,0.264,0.0,0.736,Positive
5881,5881,1.12795e+18,1644734071.0,Thanks @BernieSanders and @AOC! 2020 being a referendum on the #GreenNewDeal will be a ton of fun ,0,https://twitter.com/MatthewFoldi/status/1127949718720536576,2019-05-13 14:52:23+00:00,Mon May 13 14:52:23 +0000 2019,0,@BernieSanders @AOC,#GreenNewDeal,,https://www.congressionalleadershipfund.org/blog/gnd-presser-today/,#greennewdeal,"California, USA",Thanks BernieSanders and AOC 2020 being a referendum on the GreenNewDeal will be a ton of fun ,0.25,0.2,positive,0.7351,0.32299999999999995,0.0,0.677,Positive
5898,5898,1.12543e+18,592403411.0,"A winning solution to the Democratic primary puzzle: If the youthful energy of the likes of @AOC @billmckibben and advocates of a #GreenNewDeal teams up with the pragmatic record of success of Gov. @JayInslee, it may be just the ticket for a national Dem landslide in 2020.",0,https://twitter.com/EricOrts/status/1125429655761244160,2019-05-06 15:58:34+00:00,Mon May 06 15:58:34 +0000 2019,0,@AOC @billmckibben @JayInslee,#GreenNewDeal,,,#greennewdeal,"California, USA",A winning solution to the Democratic primary puzzle If the youthful energy of the likes of AOC billmckibben and advocates of a GreenNewDeal teams up with the pragmatic record of success of Gov JayInslee it may be just the ticket for a national Dem landslide in 2020,0.4,0.4166666666666667,positive,0.9393,0.304,0.0,0.696,Positive
5913,5913,1.12337e+18,1922036724.0,"Finally, the #AryaStark amongst us are (mostly young) people like @AOC + @GretaThunberg who courageously advocate for us to immediately #ActOnClimate, despite political risk. And the Valyrian steel dagger is the #GreenNewDeal or similar policies like @BetoORourke put out.",0,https://twitter.com/priasun/status/1123374991456784384,2019-04-30 23:54:03+00:00,Tue Apr 30 23:54:03 +0000 2019,0,@AOC @GretaThunberg @BetoORourke,#AryaStark #ActOnClimate #GreenNewDeal,,,#greennewdeal,"California, USA",Finally the AryaStark amongst us are mostly young people like AOC  GretaThunberg who courageously advocate for us to immediately ActOnClimate despite political risk And the Valyrian steel dagger is the GreenNewDeal or similar policies like BetoORourke put out,0.025,0.475,positive,0.8448,0.22899999999999998,0.0,0.7709999999999999,Positive
5960,5960,1.12e+18,28350888.0,#HappyEaster @AOC! You know what would be the greatest #Easter gift of all? High Speed Rail! Can we make that part of the #GreenNewDeal??! @SenatorCardin @RepDavidTrone @ChrisVanHollen @Call_Me_Dutch @JohnSarbanes @SpeakerPelosi @SenSchumer #ActOnClimate,0,https://twitter.com/arlohemphill/status/1119997183401631745,2019-04-21 16:11:51+00:00,Sun Apr 21 16:11:51 +0000 2019,0,@AOC @SenatorCardin @RepDavidTrone @ChrisVanHollen @Call_Me_Dutch @JohnSarbanes @SpeakerPelosi @SenSchumer,#HappyEaster #Easter #GreenNewDeal #ActOnClimate,,,#greennewdeal,"California, USA",HappyEaster AOC You know what would be the greatest Easter gift of all High Speed Rail Can we make that part of the GreenNewDeal SenatorCardin RepDavidTrone ChrisVanHollen CallMeDutch JohnSarbanes SpeakerPelosi SenSchumer ActOnClimate,0.58,0.77,positive,0.7964,0.191,0.0,0.809,Positive
6006,6006,1.11523e+18,9.95e+17,"Hey @AOC, Can you help us bring attention to #30EarthMonthHeroes? We're thanking the people who dedicate their lives to protecting the planet. #GreenNewDeal #MakeEarthDayEveryDay",6,https://twitter.com/TaotaoTasi/status/1115228711656226817,2019-04-08 12:23:39+00:00,Mon Apr 08 12:23:39 +0000 2019,6,@AOC,#30EarthMonthHeroes #GreenNewDeal #MakeEarthDayEveryDay,,http://www.southernfriedscience.com/30-earth-month-heroes/,#greennewdeal,"California, USA",Hey AOC Can you help us bring attention to 30EarthMonthHeroes Were thanking the people who dedicate their lives to protecting the planet GreenNewDeal MakeEarthDayEveryDay,0.0,0.0,positive,0.4019,0.105,0.0,0.895,Positive
6025,6025,1.11286e+18,9.43e+17,"Hi Folks, I haven’t done a ton of tweeting today. Just wanted to say that the Enviroment is suffering and needs YOUR support in making a #Green space for all of us! #GreenNewDeal May be ambitious but @AOC has the right idea!",0,https://twitter.com/IsaacWebHar/status/1112858682616922113,2019-04-01 23:26:00+00:00,Mon Apr 01 23:26:00 +0000 2019,2,@AOC,#Green #GreenNewDeal,,,#greennewdeal,"California, USA",Hi Folks I haven’t done a ton of tweeting today Just wanted to say that the Enviroment is suffering and needs YOUR support in making a Green space for all of us GreenNewDeal May be ambitious but AOC has the right idea,0.1119047619047619,0.5285714285714286,positive,0.2144,0.09300000000000001,0.049,0.858,Positive
